id,tracking_number,vehicle_id,driver_id,warehouse_id,region,status,priority,estimated_delivery_time,actual_delivery_time,delay_minutes,last_updated_at
DLV-KGL-004467,KGL-004467,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T14:26:00Z,2026-05-04T14:26:00Z,0,2026-05-04T14:26:00Z
DLV-KGL-004468,KGL-004468,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T14:27:00Z,2026-05-04T14:27:00Z,0,2026-05-04T14:27:00Z
DLV-KGL-004469,KGL-004469,VHL-KGL-010,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T14:28:00Z,2026-05-04T14:28:00Z,0,2026-05-04T14:28:00Z
DLV-KGL-004470,KGL-004470,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T14:29:00Z,2026-05-04T14:29:00Z,0,2026-05-04T14:29:00Z
DLV-KGL-004471,KGL-004471,VHL-KGL-017,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T14:30:00Z,2026-05-04T14:30:00Z,0,2026-05-04T14:30:00Z
DLV-KGL-004472,KGL-004472,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,LOW,2026-05-04T14:31:00Z,2026-05-04T14:31:00Z,0,2026-05-04T14:31:00Z
DLV-KGL-004473,KGL-004473,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-04T14:32:00Z,2026-05-04T14:32:00Z,9,2026-05-04T14:32:00Z
DLV-KGL-004474,KGL-004474,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,LOW,2026-05-04T14:33:00Z,2026-05-04T14:33:00Z,0,2026-05-04T14:33:00Z
DLV-KGL-004475,KGL-004475,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T14:34:00Z,2026-05-04T14:34:00Z,0,2026-05-04T14:34:00Z
DLV-KGL-004476,KGL-004476,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T14:35:00Z,2026-05-04T14:35:00Z,21,2026-05-04T14:35:00Z
DLV-KGL-004477,KGL-004477,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-04T14:36:00Z,2026-05-04T14:36:00Z,9,2026-05-04T14:36:00Z
DLV-KGL-004478,KGL-004478,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T14:37:00Z,2026-05-04T14:37:00Z,0,2026-05-04T14:37:00Z
DLV-KGL-004479,KGL-004479,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-04T14:38:00Z,2026-05-04T14:38:00Z,14,2026-05-04T14:38:00Z
DLV-KGL-004480,KGL-004480,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T14:39:00Z,2026-05-04T14:39:00Z,0,2026-05-04T14:39:00Z
DLV-KGL-004481,KGL-004481,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T14:40:00Z,2026-05-04T14:40:00Z,0,2026-05-04T14:40:00Z
DLV-KGL-004482,KGL-004482,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T14:41:00Z,2026-05-04T14:41:00Z,0,2026-05-04T14:41:00Z
DLV-KGL-004483,KGL-004483,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T14:42:00Z,2026-05-04T14:42:00Z,0,2026-05-04T14:42:00Z
DLV-KGL-004484,KGL-004484,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T14:43:00Z,2026-05-04T14:43:00Z,0,2026-05-04T14:43:00Z
DLV-KGL-004485,KGL-004485,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T14:44:00Z,2026-05-04T14:44:00Z,0,2026-05-04T14:44:00Z
DLV-KGL-004486,KGL-004486,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-04T14:45:00Z,2026-05-04T14:45:00Z,15,2026-05-04T14:45:00Z
DLV-KGL-004487,KGL-004487,VHL-KGL-014,DRV-004,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-04T14:46:00Z,2026-05-04T14:46:00Z,5,2026-05-04T14:46:00Z
DLV-KGL-004488,KGL-004488,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-04T14:47:00Z,2026-05-04T14:47:00Z,21,2026-05-04T14:47:00Z
DLV-KGL-004489,KGL-004489,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T14:48:00Z,2026-05-04T14:48:00Z,0,2026-05-04T14:48:00Z
DLV-KGL-004490,KGL-004490,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T14:49:00Z,2026-05-04T14:49:00Z,0,2026-05-04T14:49:00Z
DLV-KGL-004491,KGL-004491,VHL-KGL-014,DRV-004,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-04T14:50:00Z,2026-05-04T14:50:00Z,8,2026-05-04T14:50:00Z
DLV-KGL-004492,KGL-004492,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T14:51:00Z,2026-05-04T14:51:00Z,0,2026-05-04T14:51:00Z
DLV-KGL-004493,KGL-004493,VHL-KGL-020,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T14:52:00Z,2026-05-04T14:52:00Z,0,2026-05-04T14:52:00Z
DLV-KGL-004494,KGL-004494,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T14:53:00Z,2026-05-04T14:53:00Z,0,2026-05-04T14:53:00Z
DLV-KGL-004495,KGL-004495,VHL-KGL-009,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T14:54:00Z,2026-05-04T14:54:00Z,0,2026-05-04T14:54:00Z
DLV-KGL-004496,KGL-004496,VHL-KGL-010,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T14:55:00Z,2026-05-04T14:55:00Z,0,2026-05-04T14:55:00Z
DLV-KGL-004497,KGL-004497,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T14:56:00Z,2026-05-04T14:56:00Z,0,2026-05-04T14:56:00Z
DLV-KGL-004498,KGL-004498,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T14:57:00Z,2026-05-04T14:57:00Z,0,2026-05-04T14:57:00Z
DLV-KGL-004499,KGL-004499,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T14:58:00Z,2026-05-04T14:58:00Z,0,2026-05-04T14:58:00Z
DLV-KGL-004500,KGL-004500,VHL-KGL-016,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T14:59:00Z,2026-05-04T14:59:00Z,0,2026-05-04T14:59:00Z
DLV-KGL-004501,KGL-004501,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-04T15:00:00Z,2026-05-04T15:00:00Z,15,2026-05-04T15:00:00Z
DLV-KGL-004502,KGL-004502,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:01:00Z,2026-05-04T15:01:00Z,0,2026-05-04T15:01:00Z
DLV-KGL-004503,KGL-004503,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-04T15:02:00Z,2026-05-04T15:02:00Z,13,2026-05-04T15:02:00Z
DLV-KGL-004504,KGL-004504,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:03:00Z,2026-05-04T15:03:00Z,0,2026-05-04T15:03:00Z
DLV-KGL-004505,KGL-004505,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:04:00Z,2026-05-04T15:04:00Z,0,2026-05-04T15:04:00Z
DLV-KGL-004506,KGL-004506,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T15:05:00Z,2026-05-04T15:05:00Z,0,2026-05-04T15:05:00Z
DLV-KGL-004507,KGL-004507,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:06:00Z,2026-05-04T15:06:00Z,0,2026-05-04T15:06:00Z
DLV-KGL-004508,KGL-004508,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T15:07:00Z,2026-05-04T15:07:00Z,0,2026-05-04T15:07:00Z
DLV-KGL-004509,KGL-004509,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:08:00Z,2026-05-04T15:08:00Z,0,2026-05-04T15:08:00Z
DLV-KGL-004510,KGL-004510,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,LOW,2026-05-04T15:09:00Z,2026-05-04T15:09:00Z,0,2026-05-04T15:09:00Z
DLV-KGL-004511,KGL-004511,VHL-KGL-008,DRV-003,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-04T15:10:00Z,2026-05-04T15:10:00Z,19,2026-05-04T15:10:00Z
DLV-KGL-004512,KGL-004512,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-04T15:11:00Z,2026-05-04T15:11:00Z,0,2026-05-04T15:11:00Z
DLV-KGL-004513,KGL-004513,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T15:12:00Z,2026-05-04T15:12:00Z,12,2026-05-04T15:12:00Z
DLV-KGL-004514,KGL-004514,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T15:13:00Z,2026-05-04T15:13:00Z,0,2026-05-04T15:13:00Z
DLV-KGL-004515,KGL-004515,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:14:00Z,2026-05-04T15:14:00Z,0,2026-05-04T15:14:00Z
DLV-KGL-004516,KGL-004516,VHL-KGL-014,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T15:15:00Z,2026-05-04T15:15:00Z,0,2026-05-04T15:15:00Z
DLV-KGL-004517,KGL-004517,VHL-KGL-004,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:16:00Z,2026-05-04T15:16:00Z,0,2026-05-04T15:16:00Z
DLV-KGL-004518,KGL-004518,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:17:00Z,2026-05-04T15:17:00Z,0,2026-05-04T15:17:00Z
DLV-KGL-004519,KGL-004519,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-04T15:18:00Z,2026-05-04T15:18:00Z,26,2026-05-04T15:18:00Z
DLV-KGL-004520,KGL-004520,VHL-KGL-020,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:19:00Z,2026-05-04T15:19:00Z,0,2026-05-04T15:19:00Z
DLV-KGL-004521,KGL-004521,VHL-KGL-011,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:20:00Z,2026-05-04T15:20:00Z,0,2026-05-04T15:20:00Z
DLV-KGL-004522,KGL-004522,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:21:00Z,2026-05-04T15:21:00Z,0,2026-05-04T15:21:00Z
DLV-KGL-004523,KGL-004523,VHL-KGL-008,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T15:22:00Z,2026-05-04T15:22:00Z,0,2026-05-04T15:22:00Z
DLV-KGL-004524,KGL-004524,VHL-KGL-003,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T15:23:00Z,2026-05-04T15:23:00Z,0,2026-05-04T15:23:00Z
DLV-KGL-004525,KGL-004525,VHL-KGL-017,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:24:00Z,2026-05-04T15:24:00Z,0,2026-05-04T15:24:00Z
DLV-KGL-004526,KGL-004526,VHL-KGL-014,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-04T15:25:00Z,2026-05-04T15:25:00Z,0,2026-05-04T15:25:00Z
DLV-KGL-004527,KGL-004527,VHL-KGL-019,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:26:00Z,2026-05-04T15:26:00Z,0,2026-05-04T15:26:00Z
DLV-KGL-004528,KGL-004528,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:27:00Z,2026-05-04T15:27:00Z,0,2026-05-04T15:27:00Z
DLV-KGL-004529,KGL-004529,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T15:28:00Z,2026-05-04T15:28:00Z,0,2026-05-04T15:28:00Z
DLV-KGL-004530,KGL-004530,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:29:00Z,2026-05-04T15:29:00Z,0,2026-05-04T15:29:00Z
DLV-KGL-004531,KGL-004531,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T15:30:00Z,2026-05-04T15:30:00Z,24,2026-05-04T15:30:00Z
DLV-KGL-004532,KGL-004532,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T15:31:00Z,2026-05-04T15:31:00Z,0,2026-05-04T15:31:00Z
DLV-KGL-004533,KGL-004533,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-04T15:32:00Z,2026-05-04T15:32:00Z,25,2026-05-04T15:32:00Z
DLV-KGL-004534,KGL-004534,VHL-KGL-017,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:33:00Z,2026-05-04T15:33:00Z,0,2026-05-04T15:33:00Z
DLV-KGL-004535,KGL-004535,VHL-KGL-009,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-04T15:34:00Z,2026-05-04T15:34:00Z,16,2026-05-04T15:34:00Z
DLV-KGL-004536,KGL-004536,VHL-KGL-004,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-04T15:35:00Z,2026-05-04T15:35:00Z,15,2026-05-04T15:35:00Z
DLV-KGL-004537,KGL-004537,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-04T15:36:00Z,2026-05-04T15:36:00Z,10,2026-05-04T15:36:00Z
DLV-KGL-004538,KGL-004538,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:37:00Z,2026-05-04T15:37:00Z,0,2026-05-04T15:37:00Z
DLV-KGL-004539,KGL-004539,VHL-KGL-015,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:38:00Z,2026-05-04T15:38:00Z,0,2026-05-04T15:38:00Z
DLV-KGL-004540,KGL-004540,VHL-KGL-019,DRV-004,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-04T15:39:00Z,2026-05-04T15:39:00Z,19,2026-05-04T15:39:00Z
DLV-KGL-004541,KGL-004541,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-04T15:40:00Z,2026-05-04T15:40:00Z,23,2026-05-04T15:40:00Z
DLV-KGL-004542,KGL-004542,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-04T15:41:00Z,2026-05-04T15:41:00Z,28,2026-05-04T15:41:00Z
DLV-KGL-004543,KGL-004543,VHL-KGL-006,DRV-001,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T15:42:00Z,2026-05-04T15:42:00Z,24,2026-05-04T15:42:00Z
DLV-KGL-004544,KGL-004544,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:43:00Z,2026-05-04T15:43:00Z,0,2026-05-04T15:43:00Z
DLV-KGL-004545,KGL-004545,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:44:00Z,2026-05-04T15:44:00Z,0,2026-05-04T15:44:00Z
DLV-KGL-004546,KGL-004546,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T15:45:00Z,2026-05-04T15:45:00Z,0,2026-05-04T15:45:00Z
DLV-KGL-004547,KGL-004547,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:46:00Z,2026-05-04T15:46:00Z,0,2026-05-04T15:46:00Z
DLV-KGL-004548,KGL-004548,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-04T15:47:00Z,2026-05-04T15:47:00Z,25,2026-05-04T15:47:00Z
DLV-KGL-004549,KGL-004549,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-04T15:48:00Z,2026-05-04T15:48:00Z,15,2026-05-04T15:48:00Z
DLV-KGL-004550,KGL-004550,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T15:49:00Z,2026-05-04T15:49:00Z,0,2026-05-04T15:49:00Z
DLV-KGL-004551,KGL-004551,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T15:50:00Z,2026-05-04T15:50:00Z,0,2026-05-04T15:50:00Z
DLV-KGL-004552,KGL-004552,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T15:51:00Z,2026-05-04T15:51:00Z,0,2026-05-04T15:51:00Z
DLV-KGL-004553,KGL-004553,VHL-KGL-016,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:52:00Z,2026-05-04T15:52:00Z,0,2026-05-04T15:52:00Z
DLV-KGL-004554,KGL-004554,VHL-KGL-004,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:53:00Z,2026-05-04T15:53:00Z,0,2026-05-04T15:53:00Z
DLV-KGL-004555,KGL-004555,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:54:00Z,2026-05-04T15:54:00Z,0,2026-05-04T15:54:00Z
DLV-KGL-004556,KGL-004556,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T15:55:00Z,2026-05-04T15:55:00Z,0,2026-05-04T15:55:00Z
DLV-KGL-004557,KGL-004557,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T15:56:00Z,2026-05-04T15:56:00Z,0,2026-05-04T15:56:00Z
DLV-KGL-004558,KGL-004558,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T15:57:00Z,2026-05-04T15:57:00Z,0,2026-05-04T15:57:00Z
DLV-KGL-004559,KGL-004559,VHL-KGL-019,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T15:58:00Z,2026-05-04T15:58:00Z,0,2026-05-04T15:58:00Z
DLV-KGL-004560,KGL-004560,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-04T15:59:00Z,2026-05-04T15:59:00Z,17,2026-05-04T15:59:00Z
DLV-KGL-004561,KGL-004561,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T16:00:00Z,2026-05-04T16:00:00Z,0,2026-05-04T16:00:00Z
DLV-KGL-004562,KGL-004562,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T16:01:00Z,2026-05-04T16:01:00Z,0,2026-05-04T16:01:00Z
DLV-KGL-004563,KGL-004563,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T16:02:00Z,2026-05-04T16:02:00Z,0,2026-05-04T16:02:00Z
DLV-KGL-004564,KGL-004564,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-04T16:03:00Z,2026-05-04T16:03:00Z,26,2026-05-04T16:03:00Z
DLV-KGL-004565,KGL-004565,VHL-KGL-014,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-04T16:04:00Z,2026-05-04T16:04:00Z,0,2026-05-04T16:04:00Z
DLV-KGL-004566,KGL-004566,VHL-KGL-017,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T16:05:00Z,2026-05-04T16:05:00Z,0,2026-05-04T16:05:00Z
DLV-KGL-004567,KGL-004567,VHL-KGL-014,DRV-004,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T16:06:00Z,2026-05-04T16:06:00Z,15,2026-05-04T16:06:00Z
DLV-KGL-004568,KGL-004568,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-04T16:07:00Z,2026-05-04T16:07:00Z,0,2026-05-04T16:07:00Z
DLV-KGL-004569,KGL-004569,VHL-KGL-007,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-04T16:08:00Z,2026-05-04T16:08:00Z,0,2026-05-04T16:08:00Z
DLV-KGL-004570,KGL-004570,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T16:09:00Z,2026-05-04T16:09:00Z,0,2026-05-04T16:09:00Z
DLV-KGL-004571,KGL-004571,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-04T16:10:00Z,2026-05-04T16:10:00Z,0,2026-05-04T16:10:00Z
DLV-KGL-004572,KGL-004572,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T16:11:00Z,2026-05-04T16:11:00Z,0,2026-05-04T16:11:00Z
DLV-KGL-004573,KGL-004573,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T16:12:00Z,2026-05-04T16:12:00Z,0,2026-05-04T16:12:00Z
DLV-KGL-004574,KGL-004574,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-04T16:13:00Z,2026-05-04T16:13:00Z,28,2026-05-04T16:13:00Z
DLV-KGL-004575,KGL-004575,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-04T16:14:00Z,2026-05-04T16:14:00Z,6,2026-05-04T16:14:00Z
DLV-KGL-004576,KGL-004576,VHL-KGL-013,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T16:15:00Z,2026-05-04T16:15:00Z,0,2026-05-04T16:15:00Z
DLV-KGL-004577,KGL-004577,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T16:16:00Z,2026-05-04T16:16:00Z,0,2026-05-04T16:16:00Z
DLV-KGL-004578,KGL-004578,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T16:17:00Z,2026-05-04T16:17:00Z,0,2026-05-04T16:17:00Z
DLV-KGL-004579,KGL-004579,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-04T16:18:00Z,2026-05-04T16:18:00Z,0,2026-05-04T16:18:00Z
DLV-KGL-004580,KGL-004580,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-04T16:19:00Z,2026-05-04T16:19:00Z,22,2026-05-04T16:19:00Z
DLV-KGL-004581,KGL-004581,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,LOW,2026-05-04T16:20:00Z,2026-05-04T16:20:00Z,0,2026-05-04T16:20:00Z
DLV-KGL-004582,KGL-004582,VHL-KGL-001,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T16:21:00Z,2026-05-04T16:21:00Z,0,2026-05-04T16:21:00Z
DLV-KGL-004583,KGL-004583,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-04T16:22:00Z,2026-05-04T16:22:00Z,6,2026-05-04T16:22:00Z
DLV-KGL-004584,KGL-004584,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-04T16:23:00Z,2026-05-04T16:23:00Z,0,2026-05-04T16:23:00Z
DLV-KGL-004585,KGL-004585,VHL-KGL-009,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-04T16:24:00Z,2026-05-04T16:24:00Z,0,2026-05-04T16:24:00Z
DLV-KGL-004586,KGL-004586,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-04T16:25:00Z,2026-05-04T16:25:00Z,14,2026-05-04T16:25:00Z
DLV-KGL-004587,KGL-004587,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-04T16:26:00Z,2026-05-04T16:26:00Z,0,2026-05-04T16:26:00Z
DLV-KGL-004588,KGL-004588,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-04T16:27:00Z,2026-05-04T16:27:00Z,6,2026-05-04T16:27:00Z
DLV-KGL-004589,KGL-004589,VHL-KGL-014,DRV-004,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-04T16:28:00Z,2026-05-04T16:28:00Z,5,2026-05-04T16:28:00Z
